"wetting potential","permeability-X","permeability-Y","permeability-Offdiagonal","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3082,1,1,0,1,0.23659,0.23659,0.7,0
1.3082,1,1,0,1,0.23684,0.23684,0.7,0
1.3075,1,1,0,1,0.23709,0.23709,0.7,0
1.3075,1,1,0,1,0.23733,0.23733,0.7,0
1.3075,1,1,0,1,0.23758,0.23758,0.7,0
1.3075,1,1,0,1,0.23783,0.23783,0.7,0
1.3068,1,1,0,1,0.23808,0.23808,0.7,0
1.3068,1,1,0,1,0.23833,0.23833,0.7,0
1.3068,1,1,0,1,0.23858,0.23858,0.7,0
1.3068,1,1,0,1,0.23883,0.23883,0.7,0
1.3062,1,1,0,1,0.23908,0.23908,0.7,0
1.3062,1,1,0,1,0.23933,0.23933,0.7,0
1.3062,1,1,0,1,0.23958,0.23958,0.7,0
1.3062,1,1,0,1,0.23983,0.23983,0.7,0
1.3055,1,1,0,1,0.24008,0.24008,0.7,0
1.3055,1,1,0,1,0.24033,0.24033,0.7,0
1.3055,1,1,0,1,0.24058,0.24058,0.7,0
1.3055,1,1,0,1,0.24083,0.24083,0.7,0
1.3048,1,1,0,1,0.24108,0.24108,0.7,0
1.3048,1,1,0,1,0.24133,0.24133,0.7,0
1.3048,1,1,0,1,0.24158,0.24158,0.7,0
1.3048,1,1,0,1,0.24183,0.24183,0.7,0
1.3042,1,1,0,1,0.24208,0.24208,0.7,0
1.3042,1,1,0,1,0.24233,0.24233,0.7,0
1.3042,1,1,0,1,0.24258,0.24258,0.7,0
1.3042,1,1,0,1,0.24283,0.24283,0.7,0
1.3035,1,1,0,1,0.24307,0.24307,0.7,0
1.3035,1,1,0,1,0.24332,0.24332,0.7,0
1.3035,1,1,0,1,0.24357,0.24357,0.7,0
1.3035,1,1,0,1,0.24382,0.24382,0.7,0
1.3029,1,1,0,1,0.24407,0.24407,0.7,0
1.3029,1,1,0,1,0.24432,0.24432,0.7,0
1.3029,1,1,0,1,0.24457,0.24457,0.7,0
1.3029,1,1,0,1,0.24482,0.24482,0.7,0
1.3022,1,1,0,1,0.24507,0.24507,0.7,0
1.3022,1,1,0,1,0.24532,0.24532,0.7,0
1.3022,1,1,0,1,0.24557,0.24557,0.7,0
1.3022,1,1,0,1,0.24582,0.24582,0.7,0
1.3015,1,1,0,1,0.24607,0.24607,0.7,0
1.3015,1,1,0,1,0.24632,0.24632,0.7,0
1.3015,1,1,0,1,0.24657,0.24657,0.7,0
1.3015,1,1,0,1,0.24682,0.24682,0.7,0
1.3009,1,1,0,1,0.24707,0.24707,0.7,0
1.3009,1,1,0,1,0.24732,0.24732,0.7,0
1.3009,1,1,0,1,0.24757,0.24757,0.7,0
1.3009,1,1,0,1,0.24782,0.24782,0.7,0
1.3002,1,1,0,1,0.24807,0.24807,0.7,0
1.3002,1,1,0,1,0.24832,0.24832,0.7,0
1.3002,1,1,0,1,0.24857,0.24857,0.7,0
1.3002,1,1,0,1,0.24881,0.24881,0.7,0
1.2996,1,1,0,1,0.24906,0.24906,0.7,0
1.2996,1,1,0,1,0.24931,0.24931,0.7,0
1.2996,1,1,0,1,0.24956,0.24956,0.7,0
1.2996,1,1,0,1,0.24981,0.24981,0.7,0
1.2989,1,1,0,1,0.25006,0.25006,0.7,0
1.2989,1,1,0,1,0.25031,0.25031,0.7,0
1.2989,1,1,0,1,0.25056,0.25056,0.7,0
1.2989,1,1,0,1,0.25081,0.25081,0.7,0
1.2982,1,1,0,1,0.25106,0.25106,0.7,0
1.2982,1,1,0,1,0.25131,0.25131,0.7,0
1.2982,1,1,0,1,0.25156,0.25156,0.7,0
1.2982,1,1,0,1,0.25181,0.25181,0.7,0
1.2976,1,1,0,1,0.25206,0.25206,0.7,0
1.2976,1,1,0,1,0.25231,0.25231,0.7,0
1.2976,1,1,0,1,0.25256,0.25256,0.7,0
1.2976,1,1,0,1,0.25281,0.25281,0.7,0
1.2969,1,1,0,1,0.25306,0.25306,0.7,0
1.2969,1,1,0,1,0.25331,0.25331,0.7,0
1.2969,1,1,0,1,0.25356,0.25356,0.7,0
1.2969,1,1,0,1,0.25381,0.25381,0.7,0
1.2963,1,1,0,1,0.25406,0.25406,0.7,0
1.2963,1,1,0,1,0.2543,0.2543,0.7,0
1.2963,1,1,0,1,0.25455,0.25455,0.7,0
1.2963,1,1,0,1,0.2548,0.2548,0.7,0
1.2956,1,1,0,1,0.25505,0.25505,0.7,0
1.2956,1,1,0,1,0.2553,0.2553,0.7,0
1.2956,1,1,0,1,0.25555,0.25555,0.7,0
1.2956,1,1,0,1,0.2558,0.2558,0.7,0
1.295,1,1,0,1,0.25605,0.25605,0.7,0
1.295,1,1,0,1,0.2563,0.2563,0.7,0
1.295,1,1,0,1,0.25655,0.25655,0.7,0
1.295,1,1,0,1,0.2568,0.2568,0.7,0
1.2943,1,1,0,1,0.25705,0.25705,0.7,0
1.2943,1,1,0,1,0.2573,0.2573,0.7,0
1.2943,1,1,0,1,0.25755,0.25755,0.7,0
1.2943,1,1,0,1,0.2578,0.2578,0.7,0
1.2936,1,1,0,1,0.25805,0.25805,0.7,0
1.2936,1,1,0,1,0.2583,0.2583,0.7,0
1.2936,1,1,0,1,0.25855,0.25855,0.7,0
1.2936,1,1,0,1,0.2588,0.2588,0.7,0
1.293,1,1,0,1,0.25905,0.25905,0.7,0
1.293,1,1,0,1,0.2593,0.2593,0.7,0
1.293,1,1,0,1,0.25955,0.25955,0.7,0
1.293,1,1,0,1,0.2598,0.2598,0.7,0
1.2923,1,1,0,1,0.26004,0.26004,0.7,0
1.2923,1,1,0,1,0.26029,0.26029,0.7,0
1.2923,1,1,0,1,0.26054,0.26054,0.7,0
1.2923,1,1,0,1,0.26079,0.26079,0.7,0
1.2917,1,1,0,1,0.26104,0.26104,0.7,0
1.2917,1,1,0,1,0.26129,0.26129,0.7,0
1.2917,1,1,0,1,0.26154,0.26154,0.7,0
1.2917,1,1,0,1,0.26179,0.26179,0.7,0
1.291,1,1,0,1,0.26204,0.26204,0.7,0
1.291,1,1,0,1,0.26229,0.26229,0.7,0
1.291,1,1,0,1,0.26254,0.26254,0.7,0
1.291,1,1,0,1,0.26279,0.26279,0.7,0
1.2904,1,1,0,1,0.26304,0.26304,0.7,0
1.2904,1,1,0,1,0.26329,0.26329,0.7,0
1.2904,1,1,0,1,0.26354,0.26354,0.7,0
1.2904,1,1,0,1,0.26379,0.26379,0.7,0
1.2897,1,1,0,1,0.26404,0.26404,0.7,0
1.2897,1,1,0,1,0.26429,0.26429,0.7,0
1.2897,1,1,0,1,0.26454,0.26454,0.7,0
1.2897,1,1,0,1,0.26479,0.26479,0.7,0
1.2891,1,1,0,1,0.26504,0.26504,0.7,0
1.2891,1,1,0,1,0.26529,0.26529,0.7,0
1.2891,1,1,0,1,0.26554,0.26554,0.7,0
1.2891,1,1,0,1,0.26578,0.26578,0.7,0
1.2884,1,1,0,1,0.26603,0.26603,0.7,0
1.2884,1,1,0,1,0.26628,0.26628,0.7,0
1.2884,1,1,0,1,0.26653,0.26653,0.7,0
1.2884,1,1,0,1,0.26678,0.26678,0.7,0
1.2878,1,1,0,1,0.26703,0.26703,0.7,0
1.2878,1,1,0,1,0.26728,0.26728,0.7,0
1.2878,1,1,0,1,0.26753,0.26753,0.7,0
1.2878,1,1,0,1,0.26778,0.26778,0.7,0
1.2871,1,1,0,1,0.26803,0.26803,0.7,0
1.2871,1,1,0,1,0.26828,0.26828,0.7,0
1.2871,1,1,0,1,0.26853,0.26853,0.7,0
1.2871,1,1,0,1,0.26878,0.26878,0.7,0
1.2865,1,1,0,1,0.26903,0.26903,0.7,0
1.2865,1,1,0,1,0.26928,0.26928,0.7,0
1.2865,1,1,0,1,0.26953,0.26953,0.7,0
1.2865,1,1,0,1,0.26978,0.26978,0.7,0
1.2858,1,1,0,1,0.27003,0.27003,0.7,0
1.2858,1,1,0,1,0.27028,0.27028,0.7,0
1.2858,1,1,0,1,0.27053,0.27053,0.7,0
1.2858,1,1,0,1,0.27078,0.27078,0.7,0
1.2852,1,1,0,1,0.27103,0.27103,0.7,0
1.2852,1,1,0,1,0.27128,0.27128,0.7,0
1.2852,1,1,0,1,0.27152,0.27152,0.7,0
1.2852,1,1,0,1,0.27177,0.27177,0.7,0
1.2845,1,1,0,1,0.27202,0.27202,0.7,0
1.2845,1,1,0,1,0.27227,0.27227,0.7,0
1.2845,1,1,0,1,0.27252,0.27252,0.7,0
1.2845,1,1,0,1,0.27277,0.27277,0.7,0
1.2838,1,1,0,1,0.27302,0.27302,0.7,0
1.2838,1,1,0,1,0.27327,0.27327,0.7,0
1.2838,1,1,0,1,0.27352,0.27352,0.7,0
1.2838,1,1,0,1,0.27377,0.27377,0.7,0
1.2832,1,1,0,1,0.27402,0.27402,0.7,0
1.2832,1,1,0,1,0.27427,0.27427,0.7,0
1.2832,1,1,0,1,0.27452,0.27452,0.7,0
1.2832,1,1,0,1,0.27477,0.27477,0.7,0
1.2825,1,1,0,1,0.27502,0.27502,0.7,0
1.2825,1,1,0,1,0.27527,0.27527,0.7,0
1.2825,1,1,0,1,0.27552,0.27552,0.7,0
1.2825,1,1,0,1,0.27577,0.27577,0.7,0
1.2819,1,1,0,1,0.27602,0.27602,0.7,0
1.2819,1,1,0,1,0.27627,0.27627,0.7,0
1.2819,1,1,0,1,0.27652,0.27652,0.7,0
1.2819,1,1,0,1,0.27677,0.27677,0.7,0
1.2813,1,1,0,1,0.27702,0.27702,0.7,0
1.2813,1,1,0,1,0.27726,0.27726,0.7,0
1.2813,1,1,0,1,0.27751,0.27751,0.7,0
1.2813,1,1,0,1,0.27776,0.27776,0.7,0
1.2806,1,1,0,1,0.27801,0.27801,0.7,0
1.2806,1,1,0,1,0.27826,0.27826,0.7,0
1.2806,1,1,0,1,0.27851,0.27851,0.7,0
1.2806,1,1,0,1,0.27876,0.27876,0.7,0
1.28,1,1,0,1,0.27901,0.27901,0.7,0
1.28,1,1,0,1,0.27926,0.27926,0.7,0
1.28,1,1,0,1,0.27951,0.27951,0.7,0
1.28,1,1,0,1,0.27976,0.27976,0.7,0
1.2793,1,1,0,1,0.28001,0.28001,0.7,0
1.2793,1,1,0,1,0.28026,0.28026,0.7,0
1.2793,1,1,0,1,0.28051,0.28051,0.7,0
1.2793,1,1,0,1,0.28076,0.28076,0.7,0
1.2787,1,1,0,1,0.28101,0.28101,0.7,0
1.2787,1,1,0,1,0.28126,0.28126,0.7,0
1.2787,1,1,0,1,0.28151,0.28151,0.7,0
1.2787,1,1,0,1,0.28176,0.28176,0.7,0
1.278,1,1,0,1,0.28201,0.28201,0.7,0
1.278,1,1,0,1,0.28226,0.28226,0.7,0
1.278,1,1,0,1,0.28251,0.28251,0.7,0
1.278,1,1,0,1,0.28276,0.28276,0.7,0
1.2774,1,1,0,1,0.283,0.283,0.7,0
1.2774,1,1,0,1,0.28325,0.28325,0.7,0
1.2774,1,1,0,1,0.2835,0.2835,0.7,0
1.2774,1,1,0,1,0.28375,0.28375,0.7,0
1.2767,1,1,0,1,0.284,0.284,0.7,0
1.2767,1,1,0,1,0.28425,0.28425,0.7,0
1.2767,1,1,0,1,0.2845,0.2845,0.7,0
1.2767,1,1,0,1,0.28475,0.28475,0.7,0
1.2761,1,1,0,1,0.285,0.285,0.7,0
1.2761,1,1,0,1,0.28525,0.28525,0.7,0
1.2761,1,1,0,1,0.2855,0.2855,0.7,0
1.2761,1,1,0,1,0.28575,0.28575,0.7,0
1.2761,1,1,0,1,0.286,0.286,0.7,0
1.2754,1,1,0,1,0.28625,0.28625,0.7,0
1.2754,1,1,0,1,0.2865,0.2865,0.7,0
1.2754,1,1,0,1,0.28675,0.28675,0.7,0
1.2754,1,1,0,1,0.287,0.287,0.7,0
1.2748,1,1,0,1,0.28725,0.28725,0.7,0
1.2748,1,1,0,1,0.2875,0.2875,0.7,0
1.2748,1,1,0,1,0.28775,0.28775,0.7,0
1.2748,1,1,0,1,0.288,0.288,0.7,0
1.2741,1,1,0,1,0.28825,0.28825,0.7,0
1.2741,1,1,0,1,0.2885,0.2885,0.7,0
1.2741,1,1,0,1,0.28874,0.28874,0.7,0
1.2741,1,1,0,1,0.28899,0.28899,0.7,0
1.2735,1,1,0,1,0.28924,0.28924,0.7,0
1.2735,1,1,0,1,0.28949,0.28949,0.7,0
1.2735,1,1,0,1,0.28974,0.28974,0.7,0
1.2735,1,1,0,1,0.28999,0.28999,0.7,0
1.2729,1,1,0,1,0.29024,0.29024,0.7,0
1.2729,1,1,0,1,0.29049,0.29049,0.7,0
1.2729,1,1,0,1,0.29074,0.29074,0.7,0
1.2729,1,1,0,1,0.29099,0.29099,0.7,0
1.2722,1,1,0,1,0.29124,0.29124,0.7,0
1.2722,1,1,0,1,0.29149,0.29149,0.7,0
1.2722,1,1,0,1,0.29174,0.29174,0.7,0
1.2722,1,1,0,1,0.29199,0.29199,0.7,0
1.2716,1,1,0,1,0.29224,0.29224,0.7,0
1.2716,1,1,0,1,0.29249,0.29249,0.7,0
1.2716,1,1,0,1,0.29274,0.29274,0.7,0
1.2716,1,1,0,1,0.29299,0.29299,0.7,0
1.2709,1,1,0,1,0.29324,0.29324,0.7,0
1.2709,1,1,0,1,0.29349,0.29349,0.7,0
1.2709,1,1,0,1,0.29374,0.29374,0.7,0
1.2709,1,1,0,1,0.29399,0.29399,0.7,0
1.2703,1,1,0,1,0.29424,0.29424,0.7,0
1.2703,1,1,0,1,0.29448,0.29448,0.7,0
1.2703,1,1,0,1,0.29473,0.29473,0.7,0
1.2703,1,1,0,1,0.29498,0.29498,0.7,0
1.2696,1,1,0,1,0.29523,0.29523,0.7,0
1.2696,1,1,0,1,0.29548,0.29548,0.7,0
1.2696,1,1,0,1,0.29573,0.29573,0.7,0
1.2696,1,1,0,1,0.29598,0.29598,0.7,0
1.269,1,1,0,1,0.29623,0.29623,0.7,0
1.269,1,1,0,1,0.29648,0.29648,0.7,0
1.269,1,1,0,1,0.29673,0.29673,0.7,0
1.269,1,1,0,1,0.29698,0.29698,0.7,0
1.2683,1,1,0,1,0.29723,0.29723,0.7,0
1.2683,1,1,0,1,0.29748,0.29748,0.7,0
1.2683,1,1,0,1,0.29773,0.29773,0.7,0
1.2683,1,1,0,1,0.29798,0.29798,0.7,0
1.2677,1,1,0,1,0.29823,0.29823,0.7,0
1.2677,1,1,0,1,0.29848,0.29848,0.7,0
1.2677,1,1,0,1,0.29873,0.29873,0.7,0
1.2677,1,1,0,1,0.29898,0.29898,0.7,0
1.2671,1,1,0,1,0.29923,0.29923,0.7,0
1.2671,1,1,0,1,0.29948,0.29948,0.7,0
1.2671,1,1,0,1,0.29973,0.29973,0.7,0
1.2671,1,1,0,1,0.29998,0.29998,0.7,0
1.2664,1,1,0,1,0.30022,0.30022,0.7,0
1.2664,1,1,0,1,0.30047,0.30047,0.7,0
1.2664,1,1,0,1,0.30072,0.30072,0.7,0
1.2664,1,1,0,1,0.30097,0.30097,0.7,0
1.2658,1,1,0,1,0.30122,0.30122,0.7,0
1.2658,1,1,0,1,0.30147,0.30147,0.7,0
1.2658,1,1,0,1,0.30172,0.30172,0.7,0
1.2658,1,1,0,1,0.30197,0.30197,0.7,0
1.2651,1,1,0,1,0.30222,0.30222,0.7,0
1.2651,1,1,0,1,0.30247,0.30247,0.7,0
1.2651,1,1,0,1,0.30272,0.30272,0.7,0
1.2651,1,1,0,1,0.30297,0.30297,0.7,0
1.2645,1,1,0,1,0.30322,0.30322,0.7,0
1.2645,1,1,0,1,0.30347,0.30347,0.7,0
1.2645,1,1,0,1,0.30372,0.30372,0.7,0
1.2645,1,1,0,1,0.30397,0.30397,0.7,0
1.2638,1,1,0,1,0.30422,0.30422,0.7,0
1.2638,1,1,0,1,0.30447,0.30447,0.7,0
1.2638,1,1,0,1,0.30472,0.30472,0.7,0
1.2638,1,1,0,1,0.30497,0.30497,0.7,0
1.2632,1,1,0,1,0.30522,0.30522,0.7,0
1.2632,1,1,0,1,0.30547,0.30547,0.7,0
1.2632,1,1,0,1,0.30571,0.30571,0.7,0
1.2632,1,1,0,1,0.30596,0.30596,0.7,0
1.2626,1,1,0,1,0.30621,0.30621,0.7,0
1.2626,1,1,0,1,0.30646,0.30646,0.7,0
1.2626,1,1,0,1,0.30671,0.30671,0.7,0
1.2626,1,1,0,1,0.30696,0.30696,0.7,0
1.2619,1,1,0,1,0.30721,0.30721,0.7,0
1.2619,1,1,0,1,0.30746,0.30746,0.7,0
1.2619,1,1,0,1,0.30771,0.30771,0.7,0
1.2619,1,1,0,1,0.30796,0.30796,0.7,0
1.2613,1,1,0,1,0.30821,0.30821,0.7,0
1.2613,1,1,0,1,0.30846,0.30846,0.7,0
1.2613,1,1,0,1,0.30871,0.30871,0.7,0
1.2613,1,1,0,1,0.30896,0.30896,0.7,0
1.2606,1,1,0,1,0.30921,0.30921,0.7,0
1.2606,1,1,0,1,0.30946,0.30946,0.7,0
1.2606,1,1,0,1,0.30971,0.30971,0.7,0
1.2606,1,1,0,1,0.30996,0.30996,0.7,0
1.26,1,1,0,1,0.31021,0.31021,0.7,0
1.26,1,1,0,1,0.31046,0.31046,0.7,0
1.26,1,1,0,1,0.31071,0.31071,0.7,0
1.26,1,1,0,1,0.31096,0.31096,0.7,0
1.2594,1,1,0,1,0.31121,0.31121,0.7,0
1.2594,1,1,0,1,0.31145,0.31145,0.7,0
1.2594,1,1,0,1,0.3117,0.3117,0.7,0
1.2594,1,1,0,1,0.31195,0.31195,0.7,0
1.2587,1,1,0,1,0.3122,0.3122,0.7,0
1.2587,1,1,0,1,0.31245,0.31245,0.7,0
1.2587,1,1,0,1,0.3127,0.3127,0.7,0
1.2587,1,1,0,1,0.31295,0.31295,0.7,0
1.2581,1,1,0,1,0.3132,0.3132,0.7,0
1.2581,1,1,0,1,0.31345,0.31345,0.7,0
1.2581,1,1,0,1,0.3137,0.3137,0.7,0
1.2581,1,1,0,1,0.31395,0.31395,0.7,0
1.2574,1,1,0,1,0.3142,0.3142,0.7,0
1.2574,1,1,0,1,0.31445,0.31445,0.7,0
1.2574,1,1,0,1,0.3147,0.3147,0.7,0
1.2574,1,1,0,1,0.31495,0.31495,0.7,0
1.2568,1,1,0,1,0.3152,0.3152,0.7,0
1.2568,1,1,0,1,0.31545,0.31545,0.7,0
1.2568,1,1,0,1,0.3157,0.3157,0.7,0
1.2568,1,1,0,1,0.31595,0.31595,0.7,0
1.2562,1,1,0,1,0.3162,0.3162,0.7,0
1.2562,1,1,0,1,0.31645,0.31645,0.7,0
1.2562,1,1,0,1,0.3167,0.3167,0.7,0
1.2562,1,1,0,1,0.31695,0.31695,0.7,0
1.2555,1,1,0,1,0.31719,0.31719,0.7,0
1.2555,1,1,0,1,0.31744,0.31744,0.7,0
1.2555,1,1,0,1,0.31769,0.31769,0.7,0
1.2555,1,1,0,1,0.31794,0.31794,0.7,0
1.2549,1,1,0,1,0.31819,0.31819,0.7,0
1.2549,1,1,0,1,0.31844,0.31844,0.7,0
1.2549,1,1,0,1,0.31869,0.31869,0.7,0
1.2549,1,1,0,1,0.31894,0.31894,0.7,0
1.2542,1,1,0,1,0.31919,0.31919,0.7,0
1.2542,1,1,0,1,0.31944,0.31944,0.7,0
1.2542,1,1,0,1,0.31969,0.31969,0.7,0
1.2542,1,1,0,1,0.31994,0.31994,0.7,0
1.2536,1,1,0,1,0.32019,0.32019,0.7,0
1.2536,1,1,0,1,0.32044,0.32044,0.7,0
1.2536,1,1,0,1,0.32069,0.32069,0.7,0
1.2536,1,1,0,1,0.32094,0.32094,0.7,0
1.253,1,1,0,1,0.32119,0.32119,0.7,0
1.253,1,1,0,1,0.32144,0.32144,0.7,0
1.253,1,1,0,1,0.32169,0.32169,0.7,0
1.253,1,1,0,1,0.32194,0.32194,0.7,0
1.2523,1,1,0,1,0.32219,0.32219,0.7,0
1.2523,1,1,0,1,0.32244,0.32244,0.7,0
1.2523,1,1,0,1,0.32269,0.32269,0.7,0
1.2523,1,1,0,1,0.32293,0.32293,0.7,0
1.2517,1,1,0,1,0.32318,0.32318,0.7,0
1.2517,1,1,0,1,0.32343,0.32343,0.7,0
1.2517,1,1,0,1,0.32368,0.32368,0.7,0
1.2517,1,1,0,1,0.32393,0.32393,0.7,0
1.251,1,1,0,1,0.32418,0.32418,0.7,0
1.251,1,1,0,1,0.32443,0.32443,0.7,0
1.251,1,1,0,1,0.32468,0.32468,0.7,0
1.251,1,1,0,1,0.32493,0.32493,0.7,0
1.2504,1,1,0,1,0.32518,0.32518,0.7,0
1.2504,1,1,0,1,0.32543,0.32543,0.7,0
1.2504,1,1,0,1,0.32568,0.32568,0.7,0
1.2504,1,1,0,1,0.32593,0.32593,0.7,0
1.2498,1,1,0,1,0.32618,0.32618,0.7,0
1.2498,1,1,0,1,0.32643,0.32643,0.7,0
1.2498,1,1,0,1,0.32668,0.32668,0.7,0
1.2498,1,1,0,1,0.32693,0.32693,0.7,0
1.2491,1,1,0,1,0.32718,0.32718,0.7,0
1.2491,1,1,0,1,0.32743,0.32743,0.7,0
1.2491,1,1,0,1,0.32768,0.32768,0.7,0
1.2491,1,1,0,1,0.32793,0.32793,0.7,0
1.2485,1,1,0,1,0.32818,0.32818,0.7,0
1.2485,1,1,0,1,0.32843,0.32843,0.7,0
1.2485,1,1,0,1,0.32867,0.32867,0.7,0
1.2485,1,1,0,1,0.32892,0.32892,0.7,0
1.2478,1,1,0,1,0.32917,0.32917,0.7,0
1.2478,1,1,0,1,0.32942,0.32942,0.7,0
1.2478,1,1,0,1,0.32967,0.32967,0.7,0
1.2478,1,1,0,1,0.32992,0.32992,0.7,0
1.2472,1,1,0,1,0.33017,0.33017,0.7,0
1.2472,1,1,0,1,0.33042,0.33042,0.7,0
1.2472,1,1,0,1,0.33067,0.33067,0.7,0
1.2472,1,1,0,1,0.33092,0.33092,0.7,0
1.2466,1,1,0,1,0.33117,0.33117,0.7,0
1.2466,1,1,0,1,0.33142,0.33142,0.7,0
1.2466,1,1,0,1,0.33167,0.33167,0.7,0
1.2466,1,1,0,1,0.33192,0.33192,0.7,0
1.2459,1,1,0,1,0.33217,0.33217,0.7,0
1.2459,1,1,0,1,0.33242,0.33242,0.7,0
1.2459,1,1,0,1,0.33267,0.33267,0.7,0
1.2459,1,1,0,1,0.33292,0.33292,0.7,0
1.2453,1,1,0,1,0.33317,0.33317,0.7,0
1.2453,1,1,0,1,0.33342,0.33342,0.7,0
1.2453,1,1,0,1,0.33367,0.33367,0.7,0
1.2453,1,1,0,1,0.33392,0.33392,0.7,0
1.2447,1,1,0,1,0.33417,0.33417,0.7,0
1.2447,1,1,0,1,0.33441,0.33441,0.7,0
1.2447,1,1,0,1,0.33466,0.33466,0.7,0
1.2447,1,1,0,1,0.33491,0.33491,0.7,0
1.244,1,1,0,1,0.33516,0.33516,0.7,0
1.244,1,1,0,1,0.33541,0.33541,0.7,0
1.244,1,1,0,1,0.33566,0.33566,0.7,0
1.244,1,1,0,1,0.33591,0.33591,0.7,0
1.2434,1,1,0,1,0.33616,0.33616,0.7,0
1.2434,1,1,0,1,0.33641,0.33641,0.7,0
1.2434,1,1,0,1,0.33666,0.33666,0.7,0
1.2434,1,1,0,1,0.33691,0.33691,0.7,0
1.2427,1,1,0,1,0.33716,0.33716,0.7,0
1.2427,1,1,0,1,0.33741,0.33741,0.7,0
1.2427,1,1,0,1,0.33766,0.33766,0.7,0
1.2427,1,1,0,1,0.33791,0.33791,0.7,0
1.2421,1,1,0,1,0.33816,0.33816,0.7,0
1.2421,1,1,0,1,0.33841,0.33841,0.7,0
1.2421,1,1,0,1,0.33866,0.33866,0.7,0
1.2421,1,1,0,1,0.33891,0.33891,0.7,0
1.2415,1,1,0,1,0.33916,0.33916,0.7,0
1.2415,1,1,0,1,0.33941,0.33941,0.7,0
1.2415,1,1,0,1,0.33966,0.33966,0.7,0
1.2415,1,1,0,1,0.33991,0.33991,0.7,0
1.2408,1,1,0,1,0.34015,0.34015,0.7,0
1.2408,1,1,0,1,0.3404,0.3404,0.7,0
1.2408,1,1,0,1,0.34065,0.34065,0.7,0
1.2408,1,1,0,1,0.3409,0.3409,0.7,0
1.2402,1,1,0,1,0.34115,0.34115,0.7,0
1.2402,1,1,0,1,0.3414,0.3414,0.7,0
1.2402,1,1,0,1,0.34165,0.34165,0.7,0
1.2402,1,1,0,1,0.3419,0.3419,0.7,0
1.2395,1,1,0,1,0.34215,0.34215,0.7,0
1.2395,1,1,0,1,0.3424,0.3424,0.7,0
1.2395,1,1,0,1,0.34265,0.34265,0.7,0
1.2395,1,1,0,1,0.3429,0.3429,0.7,0
1.2389,1,1,0,1,0.34315,0.34315,0.7,0
1.2389,1,1,0,1,0.3434,0.3434,0.7,0
1.2389,1,1,0,1,0.34365,0.34365,0.7,0
1.2389,1,1,0,1,0.3439,0.3439,0.7,0
1.2383,1,1,0,1,0.34415,0.34415,0.7,0
1.2383,1,1,0,1,0.3444,0.3444,0.7,0
1.2383,1,1,0,1,0.34465,0.34465,0.7,0
1.2383,1,1,0,1,0.3449,0.3449,0.7,0
1.2376,1,1,0,1,0.34515,0.34515,0.7,0
1.2376,1,1,0,1,0.3454,0.3454,0.7,0
1.2376,1,1,0,1,0.34565,0.34565,0.7,0
1.2376,1,1,0,1,0.34589,0.34589,0.7,0
1.237,1,1,0,1,0.34614,0.34614,0.7,0
1.237,1,1,0,1,0.34639,0.34639,0.7,0
1.237,1,1,0,1,0.34664,0.34664,0.7,0
1.237,1,1,0,1,0.34689,0.34689,0.7,0
1.2364,1,1,0,1,0.34714,0.34714,0.7,0
1.2364,1,1,0,1,0.34739,0.34739,0.7,0
1.2364,1,1,0,1,0.34764,0.34764,0.7,0
1.2364,1,1,0,1,0.34789,0.34789,0.7,0
1.2357,1,1,0,1,0.34814,0.34814,0.7,0
1.2357,1,1,0,1,0.34839,0.34839,0.7,0
1.2357,1,1,0,1,0.34864,0.34864,0.7,0
1.2357,1,1,0,1,0.34889,0.34889,0.7,0
1.2351,1,1,0,1,0.34914,0.34914,0.7,0
1.2351,1,1,0,1,0.34939,0.34939,0.7,0
1.2351,1,1,0,1,0.34964,0.34964,0.7,0
1.2351,1,1,0,1,0.34989,0.34989,0.7,0
1.2344,1,1,0,1,0.35014,0.35014,0.7,0
1.2344,1,1,0,1,0.35039,0.35039,0.7,0
1.2344,1,1,0,1,0.35064,0.35064,0.7,0
1.2344,1,1,0,1,0.35089,0.35089,0.7,0
1.2338,1,1,0,1,0.35114,0.35114,0.7,0
1.2338,1,1,0,1,0.35139,0.35139,0.7,0
1.2338,1,1,0,1,0.35163,0.35163,0.7,0
1.2338,1,1,0,1,0.35188,0.35188,0.7,0
1.2332,1,1,0,1,0.35213,0.35213,0.7,0
1.2332,1,1,0,1,0.35238,0.35238,0.7,0
1.2332,1,1,0,1,0.35263,0.35263,0.7,0
1.2332,1,1,0,1,0.35288,0.35288,0.7,0
1.2325,1,1,0,1,0.35313,0.35313,0.7,0
1.2325,1,1,0,1,0.35338,0.35338,0.7,0
1.2325,1,1,0,1,0.35363,0.35363,0.7,0
1.2325,1,1,0,1,0.35388,0.35388,0.7,0
1.2319,1,1,0,1,0.35413,0.35413,0.7,0
1.2319,1,1,0,1,0.35438,0.35438,0.7,0
1.2319,1,1,0,1,0.35463,0.35463,0.7,0
1.2319,1,1,0,1,0.35488,0.35488,0.7,0
1.2313,1,1,0,1,0.35513,0.35513,0.7,0
1.2313,1,1,0,1,0.35538,0.35538,0.7,0
1.2313,1,1,0,1,0.35563,0.35563,0.7,0
1.2313,1,1,0,1,0.35588,0.35588,0.7,0
1.2306,1,1,0,1,0.35613,0.35613,0.7,0
1.2306,1,1,0,1,0.35638,0.35638,0.7,0
1.2306,1,1,0,1,0.35663,0.35663,0.7,0
