"wetting potential","permeability","element marker","Points:0","Points:1","Points:2"
3.24553e+00,1.00000e+00,0.00000e+00,5.81000e-01,7.32400e-01,0.00000e+00
3.24603e+00,1.00000e+00,0.00000e+00,5.82000e-01,7.32800e-01,0.00000e+00
3.24802e+00,1.00000e+00,0.00000e+00,5.83000e-01,7.33200e-01,0.00000e+00
3.25091e+00,1.00000e+00,0.00000e+00,5.84000e-01,7.33600e-01,0.00000e+00
3.25082e+00,1.00000e+00,0.00000e+00,5.85000e-01,7.34000e-01,0.00000e+00
3.25344e+00,1.00000e+00,0.00000e+00,5.86000e-01,7.34400e-01,0.00000e+00
3.25579e+00,1.00000e+00,0.00000e+00,5.87000e-01,7.34800e-01,0.00000e+00
3.25837e+00,1.00000e+00,0.00000e+00,5.88000e-01,7.35200e-01,0.00000e+00
3.25998e+00,1.00000e+00,0.00000e+00,5.89000e-01,7.35600e-01,0.00000e+00
3.26301e+00,1.00000e+00,0.00000e+00,5.90000e-01,7.36000e-01,0.00000e+00
3.26238e+00,1.00000e+00,0.00000e+00,5.91000e-01,7.36400e-01,0.00000e+00
3.26404e+00,1.00000e+00,0.00000e+00,5.92000e-01,7.36800e-01,0.00000e+00
3.26676e+00,1.00000e+00,0.00000e+00,5.93000e-01,7.37200e-01,0.00000e+00
3.26886e+00,1.00000e+00,0.00000e+00,5.94000e-01,7.37600e-01,0.00000e+00
3.27082e+00,1.00000e+00,0.00000e+00,5.95000e-01,7.38000e-01,0.00000e+00
3.27491e+00,1.00000e+00,0.00000e+00,5.96000e-01,7.38400e-01,0.00000e+00
3.27618e+00,1.00000e+00,0.00000e+00,5.97000e-01,7.38800e-01,0.00000e+00
3.27563e+00,1.00000e+00,0.00000e+00,5.98000e-01,7.39200e-01,0.00000e+00
3.27961e+00,1.00000e+00,0.00000e+00,5.99000e-01,7.39600e-01,0.00000e+00
3.27913e+00,1.00000e+00,0.00000e+00,6.00000e-01,7.40000e-01,0.00000e+00
3.28327e+00,1.00000e+00,0.00000e+00,6.01000e-01,7.40400e-01,0.00000e+00
3.28174e+00,1.00000e+00,0.00000e+00,6.02000e-01,7.40800e-01,0.00000e+00
3.28374e+00,1.00000e+00,0.00000e+00,6.03000e-01,7.41200e-01,0.00000e+00
3.28555e+00,1.00000e+00,0.00000e+00,6.04000e-01,7.41600e-01,0.00000e+00
3.28738e+00,1.00000e+00,0.00000e+00,6.05000e-01,7.42000e-01,0.00000e+00
3.28971e+00,1.00000e+00,0.00000e+00,6.06000e-01,7.42400e-01,0.00000e+00
3.29195e+00,1.00000e+00,0.00000e+00,6.07000e-01,7.42800e-01,0.00000e+00
3.29433e+00,1.00000e+00,0.00000e+00,6.08000e-01,7.43200e-01,0.00000e+00
3.29510e+00,1.00000e+00,0.00000e+00,6.09000e-01,7.43600e-01,0.00000e+00
3.29704e+00,1.00000e+00,0.00000e+00,6.10000e-01,7.44000e-01,0.00000e+00
3.30269e+00,1.00000e+00,0.00000e+00,6.11000e-01,7.44400e-01,0.00000e+00
3.30441e+00,1.00000e+00,0.00000e+00,6.12000e-01,7.44800e-01,0.00000e+00
3.30610e+00,1.00000e+00,0.00000e+00,6.13000e-01,7.45200e-01,0.00000e+00
3.30774e+00,1.00000e+00,0.00000e+00,6.14000e-01,7.45600e-01,0.00000e+00
3.30937e+00,1.00000e+00,0.00000e+00,6.15000e-01,7.46000e-01,0.00000e+00
3.31101e+00,1.00000e+00,0.00000e+00,6.16000e-01,7.46400e-01,0.00000e+00
3.31266e+00,1.00000e+00,0.00000e+00,6.17000e-01,7.46800e-01,0.00000e+00
3.31428e+00,1.00000e+00,0.00000e+00,6.18000e-01,7.47200e-01,0.00000e+00
3.31750e+00,1.00000e+00,0.00000e+00,6.19000e-01,7.47600e-01,0.00000e+00
3.31912e+00,1.00000e+00,0.00000e+00,6.20000e-01,7.48000e-01,0.00000e+00
3.32098e+00,1.00000e+00,0.00000e+00,6.21000e-01,7.48400e-01,0.00000e+00
3.32147e+00,1.00000e+00,0.00000e+00,6.22000e-01,7.48800e-01,0.00000e+00
3.32365e+00,1.00000e+00,0.00000e+00,6.23000e-01,7.49200e-01,0.00000e+00
3.32562e+00,1.00000e+00,0.00000e+00,6.24000e-01,7.49600e-01,0.00000e+00
3.32626e+00,1.00000e+00,0.00000e+00,6.25000e-01,7.50000e-01,0.00000e+00
3.32847e+00,1.00000e+00,0.00000e+00,6.26000e-01,7.50400e-01,0.00000e+00
3.33011e+00,1.00000e+00,0.00000e+00,6.27000e-01,7.50800e-01,0.00000e+00
3.33170e+00,1.00000e+00,0.00000e+00,6.28000e-01,7.51200e-01,0.00000e+00
3.33327e+00,1.00000e+00,0.00000e+00,6.29000e-01,7.51600e-01,0.00000e+00
3.33482e+00,1.00000e+00,0.00000e+00,6.30000e-01,7.52000e-01,0.00000e+00
3.33720e+00,1.00000e+00,0.00000e+00,6.31000e-01,7.52400e-01,0.00000e+00
3.34381e+00,1.00000e+00,0.00000e+00,6.32000e-01,7.52800e-01,0.00000e+00
3.34537e+00,1.00000e+00,0.00000e+00,6.33000e-01,7.53200e-01,0.00000e+00
3.34690e+00,1.00000e+00,0.00000e+00,6.34000e-01,7.53600e-01,0.00000e+00
3.34841e+00,1.00000e+00,0.00000e+00,6.35000e-01,7.54000e-01,0.00000e+00
3.34991e+00,1.00000e+00,0.00000e+00,6.36000e-01,7.54400e-01,0.00000e+00
3.35138e+00,1.00000e+00,0.00000e+00,6.37000e-01,7.54800e-01,0.00000e+00
3.35283e+00,1.00000e+00,0.00000e+00,6.38000e-01,7.55200e-01,0.00000e+00
3.35427e+00,1.00000e+00,0.00000e+00,6.39000e-01,7.55600e-01,0.00000e+00
3.35568e+00,1.00000e+00,0.00000e+00,6.40000e-01,7.56000e-01,0.00000e+00
3.35707e+00,1.00000e+00,0.00000e+00,6.41000e-01,7.56400e-01,0.00000e+00
3.35844e+00,1.00000e+00,0.00000e+00,6.42000e-01,7.56800e-01,0.00000e+00
3.35981e+00,1.00000e+00,0.00000e+00,6.43000e-01,7.57200e-01,0.00000e+00
3.36252e+00,1.00000e+00,0.00000e+00,6.44000e-01,7.57600e-01,0.00000e+00
3.36385e+00,1.00000e+00,0.00000e+00,6.45000e-01,7.58000e-01,0.00000e+00
3.37017e+00,1.00000e+00,0.00000e+00,6.46000e-01,7.58400e-01,0.00000e+00
3.37146e+00,1.00000e+00,0.00000e+00,6.47000e-01,7.58800e-01,0.00000e+00
3.37273e+00,1.00000e+00,0.00000e+00,6.48000e-01,7.59200e-01,0.00000e+00
3.37397e+00,1.00000e+00,0.00000e+00,6.49000e-01,7.59600e-01,0.00000e+00
3.37518e+00,1.00000e+00,0.00000e+00,6.50000e-01,7.60000e-01,0.00000e+00
3.37636e+00,1.00000e+00,0.00000e+00,6.51000e-01,7.60400e-01,0.00000e+00
3.37751e+00,1.00000e+00,0.00000e+00,6.52000e-01,7.60800e-01,0.00000e+00
3.37861e+00,1.00000e+00,0.00000e+00,6.53000e-01,7.61200e-01,0.00000e+00
3.37968e+00,1.00000e+00,0.00000e+00,6.54000e-01,7.61600e-01,0.00000e+00
3.38070e+00,1.00000e+00,0.00000e+00,6.55000e-01,7.62000e-01,0.00000e+00
3.38169e+00,1.00000e+00,0.00000e+00,6.56000e-01,7.62400e-01,0.00000e+00
3.38263e+00,1.00000e+00,0.00000e+00,6.57000e-01,7.62800e-01,0.00000e+00
3.38982e+00,1.00000e+00,0.00000e+00,6.58000e-01,7.63200e-01,0.00000e+00
3.39064e+00,1.00000e+00,0.00000e+00,6.59000e-01,7.63600e-01,0.00000e+00
3.39142e+00,1.00000e+00,0.00000e+00,6.60000e-01,7.64000e-01,0.00000e+00
3.39213e+00,1.00000e+00,0.00000e+00,6.61000e-01,7.64400e-01,0.00000e+00
3.39279e+00,1.00000e+00,0.00000e+00,6.62000e-01,7.64800e-01,0.00000e+00
3.39339e+00,1.00000e+00,0.00000e+00,6.63000e-01,7.65200e-01,0.00000e+00
3.39392e+00,1.00000e+00,0.00000e+00,6.64000e-01,7.65600e-01,0.00000e+00
3.39438e+00,1.00000e+00,0.00000e+00,6.65000e-01,7.66000e-01,0.00000e+00
3.39477e+00,1.00000e+00,0.00000e+00,6.66000e-01,7.66400e-01,0.00000e+00
3.39510e+00,1.00000e+00,0.00000e+00,6.67000e-01,7.66800e-01,0.00000e+00
3.39536e+00,1.00000e+00,0.00000e+00,6.68000e-01,7.67200e-01,0.00000e+00
3.40183e+00,1.00000e+00,0.00000e+00,6.69000e-01,7.67600e-01,0.00000e+00
3.46183e+00,5.71472e-01,8.57143e-01,6.70000e-01,7.68000e-01,0.00000e+00
3.47814e+00,1.00000e+00,0.00000e+00,6.71000e-01,7.68400e-01,0.00000e+00
3.47834e+00,1.00000e+00,0.00000e+00,6.72000e-01,7.68800e-01,0.00000e+00
3.47863e+00,1.00000e+00,0.00000e+00,6.73000e-01,7.69200e-01,0.00000e+00
3.47882e+00,1.00000e+00,0.00000e+00,6.74000e-01,7.69600e-01,0.00000e+00
3.47902e+00,1.00000e+00,0.00000e+00,6.75000e-01,7.70000e-01,0.00000e+00
3.47925e+00,1.00000e+00,0.00000e+00,6.76000e-01,7.70400e-01,0.00000e+00
3.47953e+00,1.00000e+00,0.00000e+00,6.77000e-01,7.70800e-01,0.00000e+00
3.47990e+00,1.00000e+00,0.00000e+00,6.78000e-01,7.71200e-01,0.00000e+00
3.48037e+00,1.00000e+00,0.00000e+00,6.79000e-01,7.71600e-01,0.00000e+00
3.48118e+00,1.00000e+00,0.00000e+00,6.80000e-01,7.72000e-01,0.00000e+00
3.48086e+00,1.00000e+00,0.00000e+00,6.81000e-01,7.72400e-01,0.00000e+00
3.48157e+00,1.00000e+00,0.00000e+00,6.82000e-01,7.72800e-01,0.00000e+00
3.48204e+00,1.00000e+00,0.00000e+00,6.83000e-01,7.73200e-01,0.00000e+00
3.48257e+00,1.00000e+00,0.00000e+00,6.84000e-01,7.73600e-01,0.00000e+00
3.48335e+00,1.00000e+00,0.00000e+00,6.85000e-01,7.74000e-01,0.00000e+00
3.48394e+00,1.00000e+00,0.00000e+00,6.86000e-01,7.74400e-01,0.00000e+00
3.48457e+00,1.00000e+00,0.00000e+00,6.87000e-01,7.74800e-01,0.00000e+00
3.48457e+00,1.00000e+00,0.00000e+00,6.88000e-01,7.75200e-01,0.00000e+00
3.48525e+00,1.00000e+00,0.00000e+00,6.89000e-01,7.75600e-01,0.00000e+00
3.48603e+00,1.00000e+00,0.00000e+00,6.90000e-01,7.76000e-01,0.00000e+00
3.48670e+00,6.00040e+03,6.00000e-01,6.91000e-01,7.76400e-01,0.00000e+00
3.48963e+00,1.00000e+00,0.00000e+00,6.92000e-01,7.76800e-01,0.00000e+00
3.48891e+00,1.00000e+00,0.00000e+00,6.93000e-01,7.77200e-01,0.00000e+00
3.49166e+00,1.00000e+00,0.00000e+00,6.94000e-01,7.77600e-01,0.00000e+00
3.49399e+00,1.00000e+00,0.00000e+00,6.95000e-01,7.78000e-01,0.00000e+00
3.49627e+00,1.00000e+00,0.00000e+00,6.96000e-01,7.78400e-01,0.00000e+00
3.49874e+00,1.00000e+00,0.00000e+00,6.97000e-01,7.78800e-01,0.00000e+00
3.50096e+00,1.00000e+00,0.00000e+00,6.98000e-01,7.79200e-01,0.00000e+00
3.50313e+00,1.00000e+00,0.00000e+00,6.99000e-01,7.79600e-01,0.00000e+00
3.50313e+00,1.00000e+00,0.00000e+00,7.00000e-01,7.80000e-01,0.00000e+00
3.50526e+00,1.00000e+00,0.00000e+00,7.01000e-01,7.80400e-01,0.00000e+00
3.50735e+00,1.00000e+00,0.00000e+00,7.02000e-01,7.80800e-01,0.00000e+00
3.50972e+00,1.00000e+00,0.00000e+00,7.03000e-01,7.81200e-01,0.00000e+00
3.51175e+00,1.00000e+00,0.00000e+00,7.04000e-01,7.81600e-01,0.00000e+00
3.51374e+00,1.00000e+00,0.00000e+00,7.05000e-01,7.82000e-01,0.00000e+00
3.51374e+00,1.00000e+00,0.00000e+00,7.06000e-01,7.82400e-01,0.00000e+00
3.51570e+00,1.00000e+00,0.00000e+00,7.07000e-01,7.82800e-01,0.00000e+00
3.51763e+00,1.00000e+00,0.00000e+00,7.08000e-01,7.83200e-01,0.00000e+00
3.51991e+00,1.00000e+00,0.00000e+00,7.09000e-01,7.83600e-01,0.00000e+00
3.52144e+00,1.00000e+00,0.00000e+00,7.10000e-01,7.84000e-01,0.00000e+00
3.52358e+00,1.00000e+00,0.00000e+00,7.11000e-01,7.84400e-01,0.00000e+00
3.52358e+00,1.00000e+00,0.00000e+00,7.12000e-01,7.84800e-01,0.00000e+00
3.52525e+00,1.00000e+00,0.00000e+00,7.13000e-01,7.85200e-01,0.00000e+00
3.52732e+00,1.00000e+00,0.00000e+00,7.14000e-01,7.85600e-01,0.00000e+00
3.52958e+00,1.00000e+00,0.00000e+00,7.15000e-01,7.86000e-01,0.00000e+00
3.53164e+00,1.00000e+00,0.00000e+00,7.16000e-01,7.86400e-01,0.00000e+00
3.53264e+00,1.00000e+00,0.00000e+00,7.17000e-01,7.86800e-01,0.00000e+00
3.53264e+00,1.00000e+00,0.00000e+00,7.18000e-01,7.87200e-01,0.00000e+00
3.53549e+00,1.00000e+00,0.00000e+00,7.19000e-01,7.87600e-01,0.00000e+00
3.53669e+00,1.00000e+00,0.00000e+00,7.20000e-01,7.88000e-01,0.00000e+00
3.53890e+00,1.00000e+00,0.00000e+00,7.21000e-01,7.88400e-01,0.00000e+00
3.54066e+00,1.00000e+00,0.00000e+00,7.22000e-01,7.88800e-01,0.00000e+00
3.54276e+00,1.00000e+00,0.00000e+00,7.23000e-01,7.89200e-01,0.00000e+00
3.54276e+00,1.00000e+00,0.00000e+00,7.24000e-01,7.89600e-01,0.00000e+00
3.54344e+00,1.00000e+00,0.00000e+00,7.25000e-01,7.90000e-01,0.00000e+00
3.54588e+00,1.00000e+00,0.00000e+00,7.26000e-01,7.90400e-01,0.00000e+00
3.54758e+00,1.00000e+00,0.00000e+00,7.27000e-01,7.90800e-01,0.00000e+00
3.54982e+00,1.00000e+00,0.00000e+00,7.28000e-01,7.91200e-01,0.00000e+00
3.54866e+00,1.00000e+00,0.00000e+00,7.29000e-01,7.91600e-01,0.00000e+00
3.55042e+00,1.00000e+00,0.00000e+00,7.30000e-01,7.92000e-01,0.00000e+00
3.55244e+00,1.00000e+00,0.00000e+00,7.31000e-01,7.92400e-01,0.00000e+00
3.55480e+00,1.00000e+00,0.00000e+00,7.32000e-01,7.92800e-01,0.00000e+00
3.55530e+00,1.00000e+00,0.00000e+00,7.33000e-01,7.93200e-01,0.00000e+00
3.55743e+00,1.00000e+00,0.00000e+00,7.34000e-01,7.93600e-01,0.00000e+00
3.55781e+00,1.00000e+00,0.00000e+00,7.35000e-01,7.94000e-01,0.00000e+00
3.55919e+00,1.00000e+00,0.00000e+00,7.36000e-01,7.94400e-01,0.00000e+00
3.56152e+00,1.00000e+00,0.00000e+00,7.37000e-01,7.94800e-01,0.00000e+00
3.56225e+00,1.00000e+00,0.00000e+00,7.38000e-01,7.95200e-01,0.00000e+00
3.56290e+00,1.00000e+00,0.00000e+00,7.39000e-01,7.95600e-01,0.00000e+00
3.56503e+00,1.00000e+00,0.00000e+00,7.40000e-01,7.96000e-01,0.00000e+00
3.56551e+00,1.00000e+00,0.00000e+00,7.41000e-01,7.96400e-01,0.00000e+00
3.56736e+00,1.00000e+00,0.00000e+00,7.42000e-01,7.96800e-01,0.00000e+00
3.56851e+00,1.00000e+00,0.00000e+00,7.43000e-01,7.97200e-01,0.00000e+00
3.56983e+00,1.00000e+00,0.00000e+00,7.44000e-01,7.97600e-01,0.00000e+00
3.57117e+00,1.00000e+00,0.00000e+00,7.45000e-01,7.98000e-01,0.00000e+00
3.57117e+00,1.00000e+00,0.00000e+00,7.46000e-01,7.98400e-01,0.00000e+00
3.57244e+00,1.00000e+00,0.00000e+00,7.47000e-01,7.98800e-01,0.00000e+00
3.57455e+00,1.00000e+00,0.00000e+00,7.48000e-01,7.99200e-01,0.00000e+00
3.57565e+00,1.00000e+00,0.00000e+00,7.49000e-01,7.99600e-01,0.00000e+00
3.57629e+00,1.00000e+00,0.00000e+00,7.50000e-01,8.00000e-01,0.00000e+00
3.57839e+00,1.00000e+00,0.00000e+00,7.51000e-01,8.00400e-01,0.00000e+00
3.58054e+00,1.00000e+00,0.00000e+00,7.52000e-01,8.00800e-01,0.00000e+00
3.58054e+00,1.00000e+00,0.00000e+00,7.53000e-01,8.01200e-01,0.00000e+00
3.58195e+00,1.00000e+00,0.00000e+00,7.54000e-01,8.01600e-01,0.00000e+00
3.58342e+00,1.00000e+00,0.00000e+00,7.55000e-01,8.02000e-01,0.00000e+00
3.58418e+00,1.00000e+00,0.00000e+00,7.56000e-01,8.02400e-01,0.00000e+00
3.58631e+00,1.00000e+00,0.00000e+00,7.57000e-01,8.02800e-01,0.00000e+00
3.58572e+00,1.00000e+00,0.00000e+00,7.58000e-01,8.03200e-01,0.00000e+00
3.58685e+00,1.00000e+00,0.00000e+00,7.59000e-01,8.03600e-01,0.00000e+00
3.58881e+00,1.00000e+00,0.00000e+00,7.60000e-01,8.04000e-01,0.00000e+00
3.59077e+00,1.00000e+00,0.00000e+00,7.61000e-01,8.04400e-01,0.00000e+00
3.59157e+00,1.00000e+00,0.00000e+00,7.62000e-01,8.04800e-01,0.00000e+00
3.59269e+00,1.00000e+00,0.00000e+00,7.63000e-01,8.05200e-01,0.00000e+00
3.59269e+00,1.00000e+00,0.00000e+00,7.64000e-01,8.05600e-01,0.00000e+00
3.59339e+00,1.00000e+00,0.00000e+00,7.65000e-01,8.06000e-01,0.00000e+00
3.59554e+00,1.00000e+00,0.00000e+00,7.66000e-01,8.06400e-01,0.00000e+00
3.59731e+00,1.00000e+00,0.00000e+00,7.67000e-01,8.06800e-01,0.00000e+00
3.59805e+00,1.00000e+00,0.00000e+00,7.68000e-01,8.07200e-01,0.00000e+00
3.59964e+00,1.00000e+00,0.00000e+00,7.69000e-01,8.07600e-01,0.00000e+00
3.59979e+00,1.00000e+00,0.00000e+00,7.70000e-01,8.08000e-01,0.00000e+00
3.60165e+00,1.00000e+00,0.00000e+00,7.71000e-01,8.08400e-01,0.00000e+00
3.60347e+00,1.00000e+00,0.00000e+00,7.72000e-01,8.08800e-01,0.00000e+00
3.60340e+00,1.00000e+00,0.00000e+00,7.73000e-01,8.09200e-01,0.00000e+00
3.60550e+00,1.00000e+00,0.00000e+00,7.74000e-01,8.09600e-01,0.00000e+00
3.60684e+00,1.00000e+00,0.00000e+00,7.75000e-01,8.10000e-01,0.00000e+00
3.60620e+00,1.00000e+00,0.00000e+00,7.76000e-01,8.10400e-01,0.00000e+00
3.60782e+00,1.00000e+00,0.00000e+00,7.77000e-01,8.10800e-01,0.00000e+00
3.60989e+00,1.00000e+00,0.00000e+00,7.78000e-01,8.11200e-01,0.00000e+00
3.61141e+00,1.00000e+00,0.00000e+00,7.79000e-01,8.11600e-01,0.00000e+00
3.61103e+00,1.00000e+00,0.00000e+00,7.80000e-01,8.12000e-01,0.00000e+00
3.61287e+00,1.00000e+00,0.00000e+00,7.81000e-01,8.12400e-01,0.00000e+00
3.61477e+00,1.00000e+00,0.00000e+00,7.82000e-01,8.12800e-01,0.00000e+00
3.61468e+00,1.00000e+00,0.00000e+00,7.83000e-01,8.13200e-01,0.00000e+00
3.61659e+00,1.00000e+00,0.00000e+00,7.84000e-01,8.13600e-01,0.00000e+00
3.61667e+00,1.00000e+00,0.00000e+00,7.85000e-01,8.14000e-01,0.00000e+00
3.61822e+00,1.00000e+00,0.00000e+00,7.86000e-01,8.14400e-01,0.00000e+00
3.61872e+00,1.00000e+00,0.00000e+00,7.87000e-01,8.14800e-01,0.00000e+00
3.62080e+00,1.00000e+00,0.00000e+00,7.88000e-01,8.15200e-01,0.00000e+00
3.62236e+00,1.00000e+00,0.00000e+00,7.89000e-01,8.15600e-01,0.00000e+00
3.62268e+00,1.00000e+00,0.00000e+00,7.90000e-01,8.16000e-01,0.00000e+00
3.62494e+00,1.00000e+00,0.00000e+00,7.91000e-01,8.16400e-01,0.00000e+00
3.62445e+00,1.00000e+00,0.00000e+00,7.92000e-01,8.16800e-01,0.00000e+00
3.62568e+00,1.00000e+00,0.00000e+00,7.93000e-01,8.17200e-01,0.00000e+00
3.62785e+00,1.00000e+00,0.00000e+00,7.94000e-01,8.17600e-01,0.00000e+00
3.62919e+00,1.00000e+00,0.00000e+00,7.95000e-01,8.18000e-01,0.00000e+00
3.62919e+00,1.00000e+00,0.00000e+00,7.96000e-01,8.18400e-01,0.00000e+00
3.63095e+00,1.00000e+00,0.00000e+00,7.97000e-01,8.18800e-01,0.00000e+00
3.63242e+00,1.00000e+00,0.00000e+00,7.98000e-01,8.19200e-01,0.00000e+00
3.63337e+00,1.00000e+00,0.00000e+00,7.99000e-01,8.19600e-01,0.00000e+00
3.63550e+00,1.00000e+00,0.00000e+00,8.00000e-01,8.20000e-01,0.00000e+00
3.63643e+00,1.00000e+00,0.00000e+00,8.01000e-01,8.20400e-01,0.00000e+00
3.63643e+00,1.00000e+00,0.00000e+00,8.02000e-01,8.20800e-01,0.00000e+00
3.63735e+00,1.00000e+00,0.00000e+00,8.03000e-01,8.21200e-01,0.00000e+00
3.63938e+00,1.00000e+00,0.00000e+00,8.04000e-01,8.21600e-01,0.00000e+00
3.64021e+00,1.00000e+00,0.00000e+00,8.05000e-01,8.22000e-01,0.00000e+00
3.64097e+00,1.00000e+00,0.00000e+00,8.06000e-01,8.22400e-01,0.00000e+00
3.64303e+00,1.00000e+00,0.00000e+00,8.07000e-01,8.22800e-01,0.00000e+00
3.64376e+00,1.00000e+00,0.00000e+00,8.08000e-01,8.23200e-01,0.00000e+00
3.64577e+00,1.00000e+00,0.00000e+00,8.09000e-01,8.23600e-01,0.00000e+00
3.64640e+00,1.00000e+00,0.00000e+00,8.10000e-01,8.24000e-01,0.00000e+00
3.64807e+00,1.00000e+00,0.00000e+00,8.11000e-01,8.24400e-01,0.00000e+00
3.64805e+00,1.00000e+00,0.00000e+00,8.12000e-01,8.24800e-01,0.00000e+00
3.64974e+00,1.00000e+00,0.00000e+00,8.13000e-01,8.25200e-01,0.00000e+00
3.65037e+00,1.00000e+00,0.00000e+00,8.14000e-01,8.25600e-01,0.00000e+00
3.65235e+00,1.00000e+00,0.00000e+00,8.15000e-01,8.26000e-01,0.00000e+00
3.65297e+00,1.00000e+00,0.00000e+00,8.16000e-01,8.26400e-01,0.00000e+00
3.65481e+00,1.00000e+00,0.00000e+00,8.17000e-01,8.26800e-01,0.00000e+00
3.65610e+00,1.00000e+00,0.00000e+00,8.18000e-01,8.27200e-01,0.00000e+00
3.65701e+00,1.00000e+00,0.00000e+00,8.19000e-01,8.27600e-01,0.00000e+00
3.65915e+00,1.00000e+00,0.00000e+00,8.20000e-01,8.28000e-01,0.00000e+00
3.65999e+00,1.00000e+00,0.00000e+00,8.21000e-01,8.28400e-01,0.00000e+00
3.65999e+00,1.00000e+00,0.00000e+00,8.22000e-01,8.28800e-01,0.00000e+00
3.66323e+00,1.00000e+00,0.00000e+00,8.23000e-01,8.29200e-01,0.00000e+00
3.66243e+00,1.00000e+00,0.00000e+00,8.24000e-01,8.29600e-01,0.00000e+00
3.66420e+00,1.00000e+00,0.00000e+00,8.25000e-01,8.30000e-01,0.00000e+00
3.66496e+00,1.00000e+00,0.00000e+00,8.26000e-01,8.30400e-01,0.00000e+00
3.66707e+00,1.00000e+00,0.00000e+00,8.27000e-01,8.30800e-01,0.00000e+00
3.66755e+00,1.00000e+00,0.00000e+00,8.28000e-01,8.31200e-01,0.00000e+00
3.66993e+00,1.00000e+00,0.00000e+00,8.29000e-01,8.31600e-01,0.00000e+00
3.67184e+00,1.00000e+00,0.00000e+00,8.30000e-01,8.32000e-01,0.00000e+00
3.67262e+00,1.00000e+00,0.00000e+00,8.31000e-01,8.32400e-01,0.00000e+00
3.67446e+00,1.00000e+00,0.00000e+00,8.32000e-01,8.32800e-01,0.00000e+00
3.67473e+00,1.00000e+00,0.00000e+00,8.33000e-01,8.33200e-01,0.00000e+00
3.67696e+00,1.00000e+00,0.00000e+00,8.34000e-01,8.33600e-01,0.00000e+00
3.67732e+00,1.00000e+00,0.00000e+00,8.35000e-01,8.34000e-01,0.00000e+00
3.67945e+00,1.00000e+00,0.00000e+00,8.36000e-01,8.34400e-01,0.00000e+00
3.68011e+00,1.00000e+00,0.00000e+00,8.37000e-01,8.34800e-01,0.00000e+00
3.68225e+00,1.00000e+00,0.00000e+00,8.38000e-01,8.35200e-01,0.00000e+00
3.68405e+00,1.00000e+00,0.00000e+00,8.39000e-01,8.35600e-01,0.00000e+00
3.68382e+00,1.00000e+00,0.00000e+00,8.40000e-01,8.36000e-01,0.00000e+00
3.68624e+00,1.00000e+00,0.00000e+00,8.41000e-01,8.36400e-01,0.00000e+00
3.68808e+00,1.00000e+00,0.00000e+00,8.42000e-01,8.36800e-01,0.00000e+00
3.68930e+00,1.00000e+00,0.00000e+00,8.43000e-01,8.37200e-01,0.00000e+00
3.69124e+00,1.00000e+00,0.00000e+00,8.44000e-01,8.37600e-01,0.00000e+00
3.69156e+00,1.00000e+00,0.00000e+00,8.45000e-01,8.38000e-01,0.00000e+00
3.69374e+00,1.00000e+00,0.00000e+00,8.46000e-01,8.38400e-01,0.00000e+00
3.69402e+00,1.00000e+00,0.00000e+00,8.47000e-01,8.38800e-01,0.00000e+00
3.69629e+00,1.00000e+00,0.00000e+00,8.48000e-01,8.39200e-01,0.00000e+00
3.69797e+00,1.00000e+00,0.00000e+00,8.49000e-01,8.39600e-01,0.00000e+00
3.70005e+00,1.00000e+00,0.00000e+00,8.50000e-01,8.40000e-01,0.00000e+00
3.70014e+00,1.00000e+00,0.00000e+00,8.51000e-01,8.40400e-01,0.00000e+00
3.70225e+00,1.00000e+00,0.00000e+00,8.52000e-01,8.40800e-01,0.00000e+00
3.70294e+00,1.00000e+00,0.00000e+00,8.53000e-01,8.41200e-01,0.00000e+00
3.70515e+00,1.00000e+00,0.00000e+00,8.54000e-01,8.41600e-01,0.00000e+00
3.70634e+00,1.00000e+00,0.00000e+00,8.55000e-01,8.42000e-01,0.00000e+00
3.70873e+00,1.00000e+00,0.00000e+00,8.56000e-01,8.42400e-01,0.00000e+00
3.70989e+00,1.00000e+00,0.00000e+00,8.57000e-01,8.42800e-01,0.00000e+00
3.70989e+00,1.00000e+00,0.00000e+00,8.58000e-01,8.43200e-01,0.00000e+00
3.71148e+00,1.00000e+00,0.00000e+00,8.59000e-01,8.43600e-01,0.00000e+00
3.71344e+00,1.00000e+00,0.00000e+00,8.60000e-01,8.44000e-01,0.00000e+00
3.71563e+00,1.00000e+00,0.00000e+00,8.61000e-01,8.44400e-01,0.00000e+00
3.71726e+00,1.00000e+00,0.00000e+00,8.62000e-01,8.44800e-01,0.00000e+00
3.71911e+00,1.00000e+00,0.00000e+00,8.63000e-01,8.45200e-01,0.00000e+00
3.72128e+00,1.00000e+00,0.00000e+00,8.64000e-01,8.45600e-01,0.00000e+00
3.72288e+00,1.00000e+00,0.00000e+00,8.65000e-01,8.46000e-01,0.00000e+00
3.72428e+00,1.00000e+00,0.00000e+00,8.66000e-01,8.46400e-01,0.00000e+00
3.72453e+00,1.00000e+00,0.00000e+00,8.67000e-01,8.46800e-01,0.00000e+00
3.72595e+00,1.00000e+00,0.00000e+00,8.68000e-01,8.47200e-01,0.00000e+00
3.72756e+00,1.00000e+00,0.00000e+00,8.69000e-01,8.47600e-01,0.00000e+00
3.72983e+00,1.00000e+00,0.00000e+00,8.70000e-01,8.48000e-01,0.00000e+00
3.73156e+00,1.00000e+00,0.00000e+00,8.71000e-01,8.48400e-01,0.00000e+00
